농장아이디,개체 구별 번호,산차,교배지수,경과일,교배일,임신 사고기간,임신 사고 원인,임신 기간,분만일,총산자수,미라,사산,실산자수,생시도태두수,양자전입두수,양자전출두수,포유자돈폐사 두수,부분이유 두수,포유기간,이유일,이유두수
PF_0021382,379,3,1,5,20201020,,,115,20210212,15,1,1,13,,,,,,27,20210311,12
PF_0021398,175,4,1,4,20201130,,,114,20210324,15,0,2,13,,,,,,22,20210415,12
PF_0021277,1151,0,1,270,20211014,,,-247,20210209,14,0,0,14,,,,,,,,
PF_0021382,39,4,1,20,20201118,,,115,20210313,10,0,0,10,,,,,,26,20210408,9
PF_0021398,336,0,1,240,20201227,,,114,20210420,11,0,1,10,,,,,,,,
PF_0021286,27,1,1,263,20200928,,,115,20210121,17,4,0,13,,,,,,,,
PF_0021382,209,4,1,10,20200927,,,115,20210120,15,1,0,14,,,,,,29,20210218,11
PF_0021382,546,2,1,4,20201228,,,114,20210421,16,1,0,15,,,,,,,,
PF_0021277,337,2,1,4,20201023,,,116,20210216,14,1,0,13,,,,,,,,
PF_0021277,118,1,1,3,20200917,,,117,20210112,11,1,0,10,,,,,,27,20210208,10
PF_0021382,529,1,1,5,20200922,,,114,20210114,15,0,0,15,,,,,,28,20210211,12
PF_0021398,326,0,1,240,20201228,,,114,20210421,13,0,0,13,,,,,,,,
PF_0021398,376,2,1,5,20200915,,,115,20210108,11,0,1,10,,,,,,20,20210128,10
PF_0021292,124,2,1,6,20200924,,,113,20210115,10,0,0,10,,,,,,,,
PF_0021277,78,0,2,147,20200912,,,115,20210105,11,0,0,11,,,,,,27,20210201,10
PF_0021382,399,0,1,242,20201006,,,115,20210129,13,0,0,13,,,,,,27,20210225,11
PF_0021277,212,1,1,4,20201016,,,116,20210209,13,2,0,11,,,,,,,,
PF_0021277,743,1,1,4,20200925,,,116,20210119,14,1,0,13,,,,,,27,20210215,10
PF_0020199,232,1,1,5,20200919,,,118,20210115,5,0,0,5,,,,,,27,20210211,9
PF_0021398,285,2,1,5,20201215,,,112,20210406,17,0,2,15,,,,,,23,20210429,12
PF_0021291,164,2,1,6,20200909,,,115,20210102,10,1,0,9,,,,,,,,
PF_0021282,320,1,1,396,20200922,,,115,20210115,14,0,0,14,,,,,,,,
PF_0021277,132,2,1,5,20200919,,,115,20210112,8,2,0,6,,,,,,-360,20200118,0
PF_0021277,1010,1,1,4,20201009,,,116,20210202,19,2,1,16,,,,,,,,
PF_0021398,22,4,1,5,20201020,,,114,20210211,12,0,0,12,,,,,,21,20210304,11
PF_0020236,436,4,1,5,20201006,,,117,20210131,21,0,6,15,,,,,,,,
PF_0021291,1211,0,1,270,20200917,,,114,20210109,14,1,0,13,,,,,,19,20210128,12
PF_0021382,601,0,1,242,20201013,,,115,20210205,15,0,1,14,,,,,,27,20210304,10
PF_0021293,82,0,1,270,20201012,,,118,20210207,11,0,0,11,,,,,,,,
PF_0020266,210,2,1,5,20200922,,,118,20210118,12,0,1,11,,,,,,,,
PF_0021277,88,1,1,5,20200912,,,115,20210105,11,1,0,10,,,,,,20,20210125,10
PF_0021382,106,6,1,14,20201119,,,115,20210314,17,0,2,15,,,,,,25,20210408,11
PF_0021285,229,4,1,4,20200907,,,116,20210101,10,0,0,10,,,,,,,,
PF_0021382,191,9,1,5,20201013,,,116,20210206,12,1,1,10,,,,,,26,20210304,11
PF_0021398,301,5,1,4,20201012,,,114,20210203,16,0,2,14,,,,,,15,20210218,12
PF_0021382,3,4,1,4,20201012,,,115,20210204,15,0,0,15,,,,,,28,20210304,10
PF_0021277,66,1,1,5,20200919,,,115,20210112,14,0,0,14,,,,,,27,20210208,10
PF_0021382,502,1,1,5,20201006,,,115,20210129,12,0,0,12,,,,,,27,20210225,11
PF_0021382,389,3,1,5,20201103,,,115,20210226,6,0,0,6,,,,,,27,20210325,12
PF_0021282,173,2,3,0,20201004,,,114,20210126,13,0,0,13,,,,,,,,
PF_0021277,295,1,1,4,20201016,,,116,20210209,11,0,0,11,,,,,,,,
PF_0021285,359,4,1,5,20200908,,,116,20210102,12,0,0,12,,,,,,,,
PF_0021291,1205,0,1,270,20200909,,,115,20210102,14,4,0,10,,,,,,19,20210121,12
PF_0021277,1169,0,1,270,20201019,,,116,20210212,10,0,0,10,,,,,,,,
PF_0021285,76,0,1,243,20200907,,,117,20210102,19,0,5,14,,,,,,,,
PF_0021286,42,8,1,5,20200922,,,113,20210113,8,1,0,7,,,,,,,,
PF_0021382,2,4,1,5,20201027,,,115,20210219,17,1,1,15,,,,,,27,20210318,11
PF_0021277,137,1,1,5,20201003,,,115,20210126,17,0,0,17,,,,,,27,20210222,9
PF_0021277,94,1,1,4,20201002,,,116,20210126,12,0,0,12,,,,,,27,20210222,0
PF_0021277,1297,1,1,4,20201016,,,116,20210209,9,0,0,9,,,,,,,,
PF_0021277,1090,0,3,41,20200911,,,116,20210105,12,0,0,12,,,,,,27,20210201,12
PF_0021299,43,5,1,4,20200928,,,115,20210121,18,4,0,14,,,,,,,,
PF_0021282,153,0,2,0,20200921,,,115,20210114,10,1,0,9,,,,,,,,
PF_0020239,194,1,1,6,20201004,,,114,20210126,10,0,0,10,,,,,,,,
PF_0021382,532,2,1,5,20201222,,,110,20210411,15,0,0,15,,,,,,,,
PF_0021382,329,7,1,4,20200928,,,115,20210121,16,0,1,15,,,,,,28,20210218,10
PF_0021277,1022,1,1,5,20201003,,,114,20210125,22,2,0,20,,,,,,28,20210222,0
PF_0021382,86,7,2,0,20201221,,,115,20210415,17,0,2,15,,,,,,,,
PF_0021277,317,1,1,4,20201016,,,116,20210209,12,2,0,10,,,,,,,,
PF_0021280,243,2,1,6,20200909,,,116,20210103,15,4,0,11,,,,,,25,20210128,9
PF_0021382,544,1,2,19,20200920,,,115,20210113,15,0,1,14,,,,,,22,20210204,12
PF_0020199,121,3,1,5,20200915,,,118,20210111,13,0,0,13,,,,,,26,20210206,10
PF_0021277,1247,1,1,5,20200926,,,115,20210119,17,2,0,15,,,,,,27,20210215,10
PF_0020239,134,2,1,168,20200928,,,114,20210120,15,0,1,14,,,,,,,,
PF_0021382,92,12,1,5,20201222,,,114,20210415,11,0,0,11,,,,,,,,
PF_0021398,152,4,1,5,20201020,,,114,20210211,15,0,1,14,,,,,,21,20210304,12
PF_0021277,138,1,1,5,20200926,,,115,20210119,12,1,0,11,,,,,,27,20210215,9
PF_0021277,1015,1,1,5,20200912,,,115,20210105,15,0,0,15,,,,,,20,20210125,12
PF_0021382,514,2,1,5,20201215,,,114,20210408,13,0,1,12,,,,,,,,
PF_0021277,335,2,1,4,20201023,,,116,20210216,16,3,0,13,,,,,,,,
PF_0020253,60,4,1,6,20201022,,,114,20210213,15,0,1,14,,,,,,,,
PF_0021382,503,2,1,5,20210105,,,113,20210428,18,2,0,16,,,,,,,,
PF_0021277,269,1,1,4,20201009,,,116,20210202,17,0,3,14,,,,,,,,
PF_0021277,372,2,1,4,20201023,,,116,20210216,21,0,0,21,,,,,,,,
PF_0021382,286,10,1,5,20201006,,,115,20210129,12,0,1,11,,,,,,27,20210225,10
PF_0021398,180,5,1,5,20210112,,,114,20210506,13,0,1,12,,,,,,,,
PF_0021290,236,1,1,0,20200907,,,116,20210101,13,0,2,11,,,,,,,,
PF_0021286,6,8,1,5,20200915,,,116,20210109,13,3,0,10,,,,,,,,
PF_0021382,105,3,2,122,20200912,,,112,20210102,17,1,0,16,,,,,,26,20210128,8
PF_0021382,213,4,1,11,20201102,,,115,20210225,18,0,0,18,,,,,,28,20210325,12
PF_0021398,149,5,1,5,20210112,,,114,20210506,14,0,0,14,,,,,,,,
PF_0020266,138,4,1,4,20200914,,,117,20210109,22,0,4,18,,,,,,,,
PF_0021277,548,0,2,185,20200907,,,116,20210101,16,4,3,9,,,,,,17,20210118,10
PF_0021382,287,12,1,5,20210105,,,114,20210429,15,1,0,14,,,,,,,,
PF_0021382,324,7,1,4,20201102,,,115,20210225,14,0,0,14,,,,,,28,20210325,12
PF_0021277,289,1,1,5,20201017,,,115,20210209,12,0,3,9,,,,,,,,
PF_0021282,323,6,1,3,20200922,,,112,20210112,7,3,0,4,,,,,,,,
PF_0021382,274,7,1,4,20201228,,,114,20210421,17,1,0,16,,,,,,,,
PF_0020239,161,3,1,5,20200923,,,115,20210116,12,0,3,9,,,,,,,,
PF_0021277,863,1,1,5,20201010,,,115,20210202,12,0,1,11,,,,,,,,
PF_0021291,1087,1,1,0,20201007,,,113,20210128,8,0,0,8,,,,,,,,
PF_0021277,829,0,2,127,20200907,,,116,20210101,15,2,0,13,,,,,,24,20210125,10
PF_0021285,260,3,1,5,20200908,,,115,20210101,15,0,1,14,,,,,,,,
PF_0021382,83,6,1,4,20200928,,,115,20210121,18,0,1,17,,,,,,28,20210218,11
PF_0021382,101,6,1,4,20201228,,,114,20210421,15,0,2,13,,,,,,,,
PF_0021299,146,1,3,0,20201002,,,115,20210125,6,0,0,6,,,,,,,,
PF_0020236,339,4,1,5,20201013,,,118,20210208,21,0,5,16,,,,,,,,
PF_0021277,330,2,1,4,20201023,,,116,20210216,10,0,0,10,,,,,,,,
PF_0021277,935,1,1,4,20201002,,,116,20210126,13,0,0,13,,,,,,27,20210222,0
PF_0020239,192,0,3,0,20200908,,,115,20210101,13,0,2,11,,,,,,24,20210125,10
PF_0021277,921,2,1,4,20201023,,,116,20210216,11,1,0,10,,,,,,,,
PF_0020199,83,4,1,5,20201029,,,115,20210221,9,0,0,9,,,,,,,,
PF_0021277,1287,1,2,44,20200927,,,114,20210119,12,2,0,10,,,,,,27,20210215,10
PF_0021280,67,6,1,5,20200915,,,114,20210107,14,2,0,12,,,,,,21,20210128,10
PF_0021299,7,1,1,410,20200929,,,115,20210122,12,1,0,11,,,,,,,,
PF_0021382,405,0,1,242,20201027,,,115,20210219,16,0,1,15,,,,,,27,20210318,11
PF_0021382,23,9,1,5,20210105,,,114,20210429,12,0,1,11,,,,,,,,
PF_0021281,218,8,1,5,20200915,,,116,20210109,13,2,0,11,,,,,,,,
PF_0020239,24,3,1,6,20201004,,,114,20210126,4,0,0,4,,,,,,,,
PF_0021398,195,4,1,5,20201201,,,114,20210325,13,0,1,12,,,,,,21,20210415,10
PF_0021382,259,5,1,4,20200921,,,115,20210114,15,0,1,14,,,,,,28,20210211,10
PF_0020266,115,4,1,4,20200921,,,118,20210117,14,0,2,12,,,,,,,,
PF_0021291,1217,0,1,270,20201001,,,116,20210125,4,3,1,0,,,,,,,,
PF_0021285,208,5,3,22,20200910,,,114,20210102,15,0,3,12,,,,,,,,
PF_0021280,199,3,1,5,20200922,,,113,20210113,14,2,0,12,,,,,,22,20210204,11
PF_0021382,31,4,1,5,20201124,,,115,20210319,13,1,0,12,,,,,,27,20210415,11
PF_0021291,1089,1,1,0,20201008,,,114,20210130,11,0,2,9,,,,,,,,
PF_0021398,270,5,1,5,20201215,,,112,20210406,14,0,1,13,,,,,,23,20210429,11
PF_0021292,31,2,1,8,20200909,,,114,20210101,9,2,0,7,,,,,,,,
PF_0021277,207,1,1,4,20201002,,,116,20210126,17,0,2,15,,,,,,27,20210222,0
PF_0021286,44,6,1,5,20200922,,,114,20210114,14,1,0,13,,,,,,,,
PF_0021291,1065,1,1,0,20200915,,,114,20210107,6,0,0,6,,,,,,21,20210128,10
PF_0021382,258,5,1,5,20200908,,,115,20210101,16,1,1,14,,,,,,27,20210128,10
PF_0021398,171,5,1,4,20201207,,,114,20210331,14,0,2,12,,,,,,22,20210422,12
PF_0021382,419,3,1,18,20210104,,,114,20210428,13,1,0,12,,,,,,,,
PF_0021382,547,1,1,5,20201006,,,115,20210129,16,0,1,15,,,,,,27,20210225,14
PF_0020239,65,1,1,5,20200923,,,118,20210119,8,0,0,8,,,,,,,,
PF_0021382,247,6,1,5,20200929,,,114,20210121,17,0,0,17,,,,,,28,20210218,13
PF_0021398,198,4,1,5,20201020,,,114,20210211,14,0,2,12,,,,,,21,20210304,10
PF_0021299,142,1,3,0,20201004,,,112,20210124,13,1,1,11,,,,,,,,
PF_0020236,508,1,1,5,20201013,,,116,20210206,14,0,0,14,,,,,,,,
PF_0021382,498,0,1,244,20201126,,,109,20210315,7,0,2,5,,,,,,31,20210415,11
PF_0021282,9,0,1,326,20201005,,,114,20210127,15,2,0,13,,,,,,,,
PF_0021277,48,1,1,5,20200919,,,115,20210112,7,0,0,7,,,,,,27,20210208,10
PF_0021382,396,0,1,242,20201006,,,116,20210130,6,0,0,6,,,,,,26,20210225,11
PF_0021398,273,5,1,4,20201019,,,114,20210210,16,0,2,14,,,,,,22,20210304,10
PF_0021280,34,6,1,5,20200915,,,114,20210107,17,5,0,12,,,,,,28,20210204,12
PF_0021282,174,2,1,5,20201005,,,112,20210125,17,2,3,12,,,,,,,,
PF_0021382,433,2,1,4,20201012,,,115,20210204,12,0,1,11,,,,,,28,20210304,11
PF_0021277,927,1,1,5,20200919,,,115,20210112,10,0,0,10,,,,,,27,20210208,11
PF_0020199,293,0,1,180,20201024,,,117,20210218,7,0,0,7,,,,,,,,
PF_0021280,46,7,1,5,20200929,,,114,20210121,13,3,0,10,,,,,,21,20210211,10
PF_0021398,12,4,1,5,20201124,,,114,20210318,16,0,2,14,,,,,,21,20210408,11
PF_0021398,106,4,1,4,20201123,,,114,20210317,14,0,2,12,,,,,,22,20210408,11
PF_0021382,36,4,1,5,20201117,,,114,20210311,18,0,0,18,,,,,,28,20210408,11
PF_0021382,607,0,1,242,20201012,,,115,20210204,12,0,0,12,,,,,,28,20210304,12
PF_0020199,358,5,1,5,20201022,,,116,20210215,16,0,3,13,,,,,,,,
PF_0021277,461,1,1,4,20200925,,,116,20210119,13,0,2,11,,,,,,27,20210215,10
PF_0021277,838,1,1,5,20200919,,,115,20210112,14,0,0,14,,,,,,27,20210208,9
PF_0021382,415,2,2,21,20200914,,,115,20210107,15,1,0,14,,,,,,28,20210204,11
PF_0021277,134,1,1,4,20201009,,,116,20210202,5,0,0,5,,,,,,,,
PF_0021382,432,2,2,25,20201003,,,116,20210127,13,0,0,13,,,,,,29,20210225,9
PF_0021398,235,0,1,240,20201029,,,114,20210220,14,0,1,13,,,,,,19,20210311,12
PF_0021398,33,5,2,15,20201202,,,115,20210327,13,0,0,13,,,,,,19,20210415,9
PF_0021382,351,3,1,5,20201103,,,115,20210226,16,0,0,16,,,,,,27,20210325,12
PF_0021382,365,3,1,5,20200929,,,114,20210121,17,0,1,16,,,,,,28,20210218,11
PF_0021382,51,4,1,5,20201222,,,114,20210415,14,1,1,12,,,,,,,,
PF_0020236,40,8,1,5,20201013,,,119,20210209,15,0,1,14,,,,,,,,
PF_0021382,202,7,1,4,20201130,,,115,20210325,19,2,0,17,,,,,,28,20210422,10
PF_0020199,123,3,1,5,20201029,,,114,20210220,14,0,0,14,,,,,,,,
PF_0021277,898,1,1,5,20200912,,,115,20210105,15,1,0,14,,,,,,27,20210201,11
PF_0021382,169,7,2,147,20201109,,,115,20210304,13,0,0,13,,,,,,28,20210401,12
PF_0020266,260,1,1,307,20201031,,,69,20210108,0,0,0,0,,,,,,,,
PF_0021277,259,1,1,1,20200915,,,119,20210112,3,0,0,3,,,,,,27,20210208,10
PF_0021282,272,2,1,5,20201215,,,21,20210105,0,0,0,0,,,,,,,,
PF_0020199,159,3,1,5,20201014,,,110,20210201,3,0,3,0,,,,,,,,
PF_0021382,331,7,1,4,20200921,,,115,20210114,8,0,0,8,,,,,,28,20210211,10
PF_0020199,14,1,1,5,20201022,,,115,20210214,14,0,0,14,,,,,,,,
PF_0021277,93,1,1,5,20200926,,,115,20210119,16,0,0,16,,,,,,27,20210215,10
PF_0021398,178,4,1,1,20201231,,,115,20210425,14,0,1,13,,,,,,,,
PF_0021398,91,5,1,5,20210105,,,114,20210429,13,0,1,12,,,,,,,,
PF_0021382,217,3,1,13,20200909,,,115,20210102,7,0,2,5,,,,,,26,20210128,9
PF_0021299,184,5,1,5,20200915,,,115,20210108,13,2,0,11,,,,,,,,
PF_0021382,348,1,1,5,20201201,,,114,20210325,15,0,0,15,,,,,,28,20210422,11
PF_0021382,1,4,1,5,20201110,,,115,20210305,14,0,0,14,,,,,,27,20210401,11
PF_0021382,423,3,1,5,20201222,,,114,20210415,14,0,1,13,,,,,,,,
PF_0021382,6,4,1,18,20201221,,,115,20210415,18,1,1,16,,,,,,,,
PF_0021382,394,0,1,242,20201005,,,115,20210128,11,0,0,11,,,,,,28,20210225,11
PF_0021277,881,1,1,4,20200918,,,116,20210112,13,0,0,13,,,,,,27,20210208,10
PF_0021382,170,8,1,4,20201214,,,115,20210408,15,1,0,14,,,,,,,,
PF_0021382,462,0,2,143,20201111,,,115,20210306,10,0,0,10,,,,,,26,20210401,13
PF_0021398,165,4,1,6,20200909,,,114,20210101,18,0,1,17,,,,,,20,20210121,11
PF_0021286,8,3,1,5,20200915,,,121,20210114,4,0,0,4,,,,,,,,
PF_0021398,148,4,1,5,20201117,,,112,20210309,14,0,1,13,,,,,,23,20210401,12
PF_0021382,66,4,1,5,20201103,,,116,20210227,10,0,1,9,,,,,,26,20210325,11
PF_0021291,1202,0,1,270,20200905,,,118,20210101,7,0,0,7,,,,,,20,20210121,11
PF_0021277,562,1,2,50,20200907,,,116,20210101,11,0,0,11,,,,,,24,20210125,9
PF_0021280,253,2,1,5,20200915,,,114,20210107,11,0,0,11,,,,,,28,20210204,10
PF_0021398,237,0,2,32,20201201,,,114,20210325,16,0,2,14,,,,,,21,20210415,13
PF_0021291,1078,1,1,0,20200929,,,114,20210121,13,2,0,11,,,,,,,,
PF_0020239,195,1,2,0,20200924,,,117,20210119,8,0,0,8,,,,,,,,
PF_0020239,148,2,2,0,20200917,,,114,20210109,11,0,1,10,,,,,,23,20210201,10
PF_0021398,7,1,1,5,20210105,,,114,20210429,19,0,1,18,,,,,,,,
PF_0021382,305,10,1,5,20201208,,,115,20210402,16,0,0,16,,,,,,27,20210429,10
PF_0021277,1178,0,1,270,20201010,,,115,20210202,13,1,0,12,,,,,,,,
PF_0021286,4,5,1,5,20200915,,,116,20210109,22,3,0,19,,,,,,,,
PF_0021277,681,1,1,26,20200919,,,115,20210112,10,0,0,10,,,,,,27,20210208,9
PF_0020199,182,2,2,0,20201029,,,117,20210223,11,0,0,11,,,,,,,,
PF_0021286,41,5,1,145,20200922,,,115,20210115,15,0,0,15,,,,,,,,
PF_0021382,44,3,2,23,20201105,,,114,20210227,16,0,0,16,,,,,,26,20210325,10
PF_0021382,221,4,1,4,20201214,,,117,20210410,15,0,1,14,,,,,,,,
PF_0021292,91,4,1,5,20200924,,,114,20210116,12,1,1,10,,,,,,,,
PF_0021285,71,0,1,243,20200902,,,126,20210106,2,2,0,0,,,,,,,,
PF_0021382,383,3,1,4,20201026,,,115,20210218,16,1,1,14,,,,,,28,20210318,10
PF_0021712,247,0,1,179,20200928,,,115,20210121,0,0,0,0,,,,,,,,
PF_0021282,6,1,1,393,20201005,,,114,20210127,16,0,1,15,,,,,,,,
PF_0021382,439,2,2,20,20201102,,,115,20210225,17,0,0,17,,,,,,28,20210325,11
PF_0021398,206,4,1,6,20201021,,,113,20210211,15,0,3,12,,,,,,21,20210304,11
PF_0021287,201,6,1,5,20200915,,,114,20210107,0,0,0,0,,,,,,,,
PF_0021382,334,7,1,20,20201209,,,115,20210403,14,1,0,13,,,,,,26,20210429,8
PF_0021382,60,4,1,4,20201214,,,115,20210408,20,0,0,20,,,,,,,,
PF_0021382,325,7,1,4,20200914,,,115,20210107,13,0,2,11,,,,,,28,20210204,13
PF_0021398,81,0,3,38,20200926,,,112,20210116,11,0,1,10,,,,,,19,20210204,10
PF_0021382,487,1,1,5,20201110,,,115,20210305,13,0,0,13,,,,,,27,20210401,12
PF_0021398,186,4,1,5,20200915,,,114,20210107,18,0,3,15,,,,,,21,20210128,12
PF_0021277,653,1,1,3,20201001,,,117,20210126,16,0,1,15,,,,,,27,20210222,0
PF_0021382,18,11,1,4,20201207,,,115,20210401,16,1,1,14,,,,,,28,20210429,10
PF_0021277,59,1,1,4,20200911,,,116,20210105,16,2,1,13,,,,,,20,20210125,8
PF_0021398,246,5,1,5,20200915,,,114,20210107,16,0,1,15,,,,,,21,20210128,11
PF_0021398,95,4,1,4,20201123,,,114,20210317,12,0,0,12,,,,,,22,20210408,12
PF_0021280,95,6,1,14,20200910,,,115,20210103,12,0,0,12,,,,,,25,20210128,10
PF_0021382,326,7,2,26,20201204,,,115,20210329,10,0,0,10,,,,,,24,20210422,12
PF_0020199,291,0,1,180,20201024,,,115,20210216,14,0,0,14,,,,,,,,
PF_0021285,120,10,1,5,20200908,,,116,20210102,12,0,2,10,,,,,,,,
PF_0021277,293,1,1,4,20201009,,,116,20210202,14,0,1,13,,,,,,,,
PF_0021277,247,1,1,3,20201001,,,116,20210125,12,1,1,10,,,,,,28,20210222,0
PF_0020266,241,1,1,303,20200909,,,119,20210106,13,0,2,11,,,,,,,,
PF_0021382,130,9,1,5,20200922,,,115,20210115,12,0,1,11,,,,,,27,20210211,11
PF_0021287,1029,1,2,21,20200915,,,114,20210107,0,0,0,0,,,,,,,,
PF_0021382,437,2,1,19,20201020,,,115,20210212,15,1,0,14,,,,,,27,20210311,13
PF_0021291,1218,0,1,270,20201007,,,112,20210127,15,0,0,15,,,,,,,,
PF_0021277,205,1,1,4,20201009,,,116,20210202,21,0,3,18,,,,,,,,
PF_0020239,37,3,1,5,20201126,,,114,20210320,0,0,0,0,,,,,,,,
PF_0021382,472,1,1,5,20201229,,,114,20210422,16,0,0,16,,,,,,,,
PF_0021291,1072,1,1,0,20200916,,,116,20210110,6,0,0,6,,,,,,18,20210128,13
PF_0021280,247,1,1,0,20200919,,,114,20210111,15,3,0,12,,,,,,24,20210204,9
PF_0021398,322,3,1,5,20201020,,,114,20210211,15,0,1,14,,,,,,21,20210304,12
PF_0021382,314,10,1,4,20210104,,,114,20210428,14,2,0,12,,,,,,,,
PF_0021382,127,6,2,22,20201210,,,115,20210404,14,1,0,13,,,,,,25,20210429,10
PF_0021277,732,1,1,6,20200920,,,114,20210112,6,0,0,6,,,,,,27,20210208,10
PF_0020239,178,1,1,5,20200923,,,115,20210116,13,0,1,12,,,,,,,,
PF_0021286,17,3,1,5,20200915,,,114,20210107,13,0,0,13,,,,,,,,
PF_0021382,395,0,1,242,20201006,,,115,20210129,10,0,0,10,,,,,,27,20210225,12
PF_0021398,111,5,1,5,20210112,,,113,20210505,16,0,1,15,,,,,,,,
PF_0021280,115,8,1,5,20200922,,,114,20210114,15,3,0,12,,,,,,21,20210204,12
PF_0020199,125,3,1,5,20200919,,,118,20210115,9,0,0,9,,,,,,27,20210211,9
PF_0021382,444,2,2,62,20201114,,,115,20210309,12,0,0,12,,,,,,23,20210401,12
PF_0021398,370,2,1,5,20201013,,,114,20210204,13,0,0,13,,,,,,21,20210225,10
PF_0021277,861,1,1,5,20201017,,,115,20210209,17,2,0,15,,,,,,,,
PF_0021382,594,0,1,244,20201126,,,115,20210321,19,0,0,19,,,,,,25,20210415,12
PF_0021277,1079,0,2,40,20200926,,,115,20210119,14,0,0,14,,,,,,27,20210215,12
PF_0020239,61,1,2,0,20200921,,,114,20210113,8,0,1,7,,,,,,30,20210212,7
PF_0021277,1382,2,1,4,20201023,,,116,20210216,20,0,0,20,,,,,,,,
PF_0021382,206,7,3,21,20201202,,,115,20210327,4,0,0,4,,,,,,26,20210422,9
PF_0021277,15,1,1,5,20200912,,,115,20210105,15,2,0,13,,,,,,27,20210201,10
PF_0020199,176,2,1,5,20201022,,,109,20210208,5,0,0,5,,,,,,,,
PF_0021712,245,0,1,192,20200927,,,115,20210120,0,0,0,0,,,,,,,,
PF_0021295,106,1,1,6,20200915,,,113,20210106,11,0,0,11,,,,,,25,20210131,11
PF_0021282,161,0,1,339,20200921,,,113,20210112,17,0,0,17,,,,,,,,
PF_0020239,13,3,1,6,20200924,,,114,20210116,13,0,2,11,,,,,,,,
PF_0021292,44,8,1,6,20200924,,,115,20210117,11,1,0,10,,,,,,,,
PF_0021277,163,1,1,5,20200919,,,115,20210112,16,0,0,16,,,,,,27,20210208,10
PF_0020199,281,0,1,210,20200921,,,117,20210116,2,0,0,2,,,,,,26,20210211,8
PF_0021282,160,0,1,269,20200921,,,116,20210115,17,0,1,16,,,,,,,,
PF_0021398,185,4,1,5,20200915,,,114,20210107,12,0,0,12,,,,,,21,20210128,11
PF_0021382,500,1,1,5,20201110,,,115,20210305,14,0,0,14,,,,,,27,20210401,11
PF_0021285,261,3,2,23,20200911,,,117,20210106,22,0,6,16,,,,,,,,
PF_0021382,589,0,1,244,20201102,,,115,20210225,15,0,1,14,,,,,,28,20210325,12
PF_0021277,854,1,1,4,20200925,,,116,20210119,10,1,1,8,,,,,,27,20210215,10
PF_0021382,404,0,1,242,20201006,,,115,20210129,13,0,1,12,,,,,,27,20210225,10
PF_0021299,109,2,1,4,20200921,,,115,20210114,11,1,0,10,,,,,,,,
PF_0021382,372,3,1,4,20201026,,,114,20210217,18,0,2,16,,,,,,29,20210318,10
PF_0021286,15,6,1,5,20200915,,,115,20210108,15,0,0,15,,,,,,,,
PF_0021382,458,1,1,5,20201117,,,115,20210312,14,2,0,12,,,,,,27,20210408,12
PF_0021277,1420,1,1,5,20201010,,,115,20210202,14,0,1,13,,,,,,,,
PF_0021277,1144,0,1,270,20201011,,,114,20210202,15,1,0,14,,,,,,,,
PF_0021398,374,2,1,5,20201020,,,114,20210211,13,0,1,12,,,,,,21,20210304,11
PF_0020266,207,2,1,5,20200908,,,117,20210103,12,0,1,11,,,,,,,,
PF_0021382,600,0,1,244,20201117,,,115,20210312,14,0,0,14,,,,,,27,20210408,11
PF_0021285,155,6,2,27,20200914,,,116,20210108,14,0,2,12,,,,,,,,
PF_0020253,108,3,1,4,20200908,,,116,20210102,12,0,0,12,,,,,,27,20210129,12
PF_0021398,200,4,1,4,20201130,,,115,20210325,14,0,1,13,,,,,,21,20210415,9
PF_0021398,290,2,1,5,20201229,,,114,20210422,14,0,0,14,,,,,,,,
PF_0021382,438,2,1,5,20201117,,,114,20210311,17,1,1,15,,,,,,28,20210408,11
PF_0021398,224,0,1,240,20201007,,,114,20210129,13,0,1,12,,,,,,20,20210218,12
PF_0021280,378,0,2,64,20200912,,,116,20210106,14,3,0,11,,,,,,22,20210128,11
PF_0021277,1126,0,1,270,20201010,,,115,20210202,15,0,0,15,,,,,,,,
PF_0021382,452,2,1,4,20200921,,,115,20210114,12,0,0,12,,,,,,28,20210211,12
PF_0021382,288,11,1,5,20200915,,,115,20210108,16,2,0,14,,,,,,27,20210204,8
PF_0021382,380,0,1,242,20201022,,,115,20210214,16,0,0,16,,,,,,25,20210311,13
PF_0021293,97,3,2,0,20201016,,,114,20210207,0,0,0,0,,,,,,,,
PF_0021282,179,6,1,5,20201005,,,112,20210125,15,2,1,12,,,,,,,,
PF_0021382,38,4,1,4,20201116,,,115,20210311,13,0,0,13,,,,,,28,20210408,9
PF_0021398,339,0,1,240,20201227,,,115,20210421,8,0,0,8,,,,,,,,
PF_0021382,230,5,1,5,20201222,,,114,20210415,13,0,1,12,,,,,,,,
PF_0021285,401,2,1,4,20200914,,,115,20210107,17,0,1,16,,,,,,,,
PF_0021382,443,2,1,5,20200922,,,115,20210115,14,0,0,14,,,,,,27,20210211,12
PF_0021292,32,2,1,8,20200910,,,114,20210102,9,0,0,9,,,,,,,,
PF_0021382,519,2,1,5,20201215,,,115,20210409,14,0,1,13,,,,,,,,
PF_0021280,350,1,1,0,20200929,,,112,20210119,16,1,0,15,,,,,,23,20210211,10
PF_0021277,154,1,2,50,20200913,,,114,20210105,16,0,1,15,,,,,,27,20210201,10
PF_0021277,1249,1,1,5,20200912,,,115,20210105,19,1,1,17,,,,,,27,20210201,11
